IdCaso,IdentificadorCaso,Estado,ZonIdLugarDelHecho,MUNINICIO_CASO,DEPTO_CASO,ANNOH,MESH,DIAH,Id,NumeroVictima,FechaIngresoRegistro,Nacionalidad,Sexo,Orientación_Sexual,FechaNacimiento,Edad,DescripcionEdad,Etnia,DescripcionEtnia,Discapacidad,OcupacionVictima,DescripcionOtraOcupacionVictima,CalidadVictima,TipoPoblacionVulnerable,DescripcionOtroTipoPoblacionVuln,Organización_Civil,MilitantePolitico,DescripcionOtroMilitantePolitico,ANNOH1,Grupo,DESCRIPCION_GRUPO,EspeficicacionPresuntoResponsabl,ObservacionesGrupoArmado1,RangoFuerzasArmadas,Descripción_Rango_Fuerzas_Armada,RangoGrupoArmado,DescripcionRangoGrupoArmado,BaseOrigen,CargoRangoFuncionarioPublico,CargoEmpleadoSectorPrivado,AccionesBusquedaFamilias,ACTV_MEC_BUS,FECHA_ACT_BUSQ,COD_SIRDEC,SituacionActualVictima,FuenteInformacionDesaparicion,DIAFH,MESFH,ANNOFH,RAD_SEN_JUD,INFJEV,CONFESION,VIOL_CUERPO_NOMBRE,SIG_VIOL_CUERPO,SignosViolenciaSexual,DESC_SIG_VS,DisposicionCuerpo,D_DISP_CUERPO,MUN_APARIC,DEPTO_APARIC,VEREDA_SITIO_AP,ESC_APARIC,COORDEN_APX,COORDEN_APY,REG_HECHOS_GAO,ENTIDAD_RECEP_DENUN,FECHA_DENUN,MUN_DENUN,DEPTO_DENUN,AfectacionHeridos,DescripcionAfectacionHeridos,CircunstanciaMuerteVictima,DES_CIRMU,ActividadDesarrolladaMomentoAfec,DES_ATC_VIC,CALETERO,CAMP,COCI,COMAN,COMBA,CONTA,ENTRE,ESCO,OGAOEXTOR,FAB_ARM,MINAS,GUAR,INFORM,PATRU,RADIO,RASP,SER_SALUD,SICA,TRA_ORG,TRA_DRO,TRA_ARMAS,SIN_OFI,OTRO_OFI,HechosSimultaneosDuranteCautiver,DES_H_SIM_PER,TipoSalida,DES_SAL,MotivoSalida,MUN_FINALI,DEPTO_FINALI,GrupoSalida,DESCRIPCION_GRUPO_SALIDA,BX,ObservacionesGrupoArmado11,NUM_VECRE,Observaciones_Situación_Actual_d,Circustancia_Muerte_en_Cautiveri,Descripción_Otra_Circustancia_Mu,Tipo_Liberación,Descripción_Otro_Tipo_Liberación,Días_Cautiverio,No_Veces_secuestrado,Hechos_Simultáneos_Durante_Perio,Otro_Hecho_Simultáneos_Durante_P,ABOR_FORZ,ABU_SEX,ACOS_SEX,ANT_EST_FOR,CAMB_FOR,DESN_FOR,EMB_FOR,ESCL_SEX,MUT_ORG_SEX,MutilacionOrganos,PRES_ACT_SEX,OBL_REA_ASEX,PROS_FOR,TORT_SEX,VIOLA_SEX,OTRMODVS,Base,IdCasoRelacionado,FechaRegistro,REGION,Cabecera_Municipal,Comuna,BARRIO,Area_Rural,Corregimiento,Vereda,CódigoCentroPoblado,CentroPoblado,TipoCentroPoblado,COORDY,COORDX,Territorio_Colectivo,Resguardo,Modalidad,Descripción_de_la_Modalidad,Iniciativa,TipoUnidadAtacada,DescripcionTipoUnidadAtacada,PRESUNTO_REPONSABLE,DESCRIPCION_PRESUNTO_RESPONSABLE,Observaciones_Presunto_Responsab,NumeroCombatientesGrupoArmado1,DescripcionCombatientesGrupoArma,ArmasGrupoArmado1,DescripcionTipoArmasGrupoArmado1,PRESUNTO_REPONSABLE2,AP,AQ,AR,NumeroCombatientesGrupoArmado2,AT,ArmasGrupoArmado2,DescripcionTipoArmasGrupoArmado2,PRESUNTO_REPONSABLE3,AX,AY,AZ,NumeroCombatientesGrupoArmado3,BB,ArmasGrupoArmado3,DescripcionTipoArmasGrupoArmado3,AmetrallamientoDesdeAire,AtaquePoblacion,AtaqueInstalacionFuerzasarmadasE,Bombardeo,CombateContactoArmado,Emboscada,CombatienteMuertoCircunstanciaNo,Hostigamiento,OperacionMilitar,OtraAccionBelicaSimultanea,DescripcionOtraAccionBelicaSimul,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilida,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,GrupoPertenecenLosCapturados,Capturas,EscudoHumano,LesionadosCombatientes,TotalMilitares,TotalPolicias,TotalOtrasFuerzasArmadasEstatale,TotalAgentesEstadoSinInformacion,TotalCombatientesFuerzasArmadasD,TotalCombatientesDeLasGuerrillas,TotalCombatientesDeLosParamilita,TotalMuertosGrupoPosdesmovilizac,TotalCombatientesSinInformacion,TotalCombatientesOtrosGruposArma,TotalCombatientesGruposArmadosOr,TotalCombatientesMuertos,TotalPersonasSinInformacion,TotalCivilesMuertos,TotalCivilesCombatientesMuertos,VentajaMilitar,GrafitisLetreros,VinculosFamiliares,MujeresEmbarazadas,TierraArrasada,TipoCaso,CasoMaestro,NumeroVictimasCaso,PRESUNTO_REPONSABLE1,FECIN,TipoArmas,DescripcionArmas,PorteListas,IngresoViviendaFinca,Encapuchados,PerpetradorIdentificado,TipoSevicia,Num_Victimas_Sevicia,DescripcionSevicia,BienesCultLugaresCulto,EntidadBancaria,EntidadesPublicas,EstablecimientoComercial,InfraComunicaciones,Infraeducativa,InfraMedica,InfraElectrica,InfraEmpresarial,InfraEnergetica,InfraVial,MaterialElectoral,MediosTransporte,MercanciasObjetosMateriales,PropiedadRural,SedeGremioSindicato,SedePartidoPolitico,ViviendaUrbana,OtroTipoBien,DescripcionTipoBien,EventosPrevios,DescripcionEventosPrevios,TipoDesaparicion,Momentos,NombreTipoEvento,T_CICOLE,N_VIC_LE,ModalidadDescripcion,FormaVinculacion,TipoVinculacion,IngresoEscuela,Modalidad_de_Secuestro,Tipo_Secuestro,Finalidad_del_Secuestro,Descripcion_Otra_Finalidad,Exigencia_para_la_Liberación,DescripcionOtraExigencia,Total_Civiles,Total_Combatientes,Total_Civiles_Combatientes,PresuntoResponsableNv1,PresuntoResponsableNv2
92357,AS198600000007,Publicado,20001,VALLEDUPAR,CESAR,1986,0,0,63804,,20nov2017,Colombiana,M,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,RIO SECO,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92358,AS198600000008,Publicado,20001,VALLEDUPAR,CESAR,1985,0,0,63805,,20nov2017,Colombiana,H,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,LOS HATICOS,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92362,AS198800000013,Publicado,20001,VALLEDUPAR,CESAR,1988,12,31,64860,,20nov2017,Colombiana,M,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,GUATAPURI,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92365,AS198900000015,Publicado,20001,VALLEDUPAR,CESAR,1989,12,31,66041,,21nov2017,Colombiana,H,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,GUATAPURI,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92367,AS199000000008,Publicado,20001,VALLEDUPAR,CESAR,1990,12,31,67217,,22nov2017,Colombiana,H,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,LA MINA,Desconocida,,,,,Guerrilla,ELN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,ELN
92368,AS199000000009,Publicado,20001,VALLEDUPAR,CESAR,1990,0,0,67218,,20apr2015,,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,ATANQUEZ,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92373,AS199009230002,Publicado,20001,VALLEDUPAR,CESAR,1990,9,24,68174,,22nov2017,Colombiana,H,Sin Información,01jan1900,,,Indígena,Kankuamo,,Funcionario Público,Auditor de la Contraloría,Civil,Militante Político,,,Liberal,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,KANKUAMO,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,31may2013,ND,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92376,AS199100000009,Publicado,20001,VALLEDUPAR,CESAR,1991,12,31,68531,,22nov2017,Colombiana,H,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,GUATAPURI,Desconocida,,,,,Grupo Paramilitar,No Identificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Paramilitar,No Identificado
92377,AS199100000010,Publicado,20001,VALLEDUPAR,CESAR,1992,1,1,68532,,22nov2017,Colombiana,H,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,LOS HATICOS,Desconocida,,,,,Grupo Paramilitar,No Identificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Paramilitar,No Identificado
92379,AS199200000009,Publicado,20001,VALLEDUPAR,CESAR,1993,12,31,69660,,22nov2017,Colombiana,H,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,LOS HATICOS,Desconocida,,,,,Guerrilla,ELN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,ELN
92382,AS199300000013,Publicado,20001,VALLEDUPAR,CESAR,1993,12,31,71517,,24nov2017,Colombiana,M,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,LA MINA,Desconocida,,,,,Guerrilla,ELN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,ELN
92383,AS199300000014,Publicado,20001,VALLEDUPAR,CESAR,1993,12,31,71518,,24nov2017,Colombiana,H,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,LA MINA,Desconocida,,,,,Grupo Paramilitar,No Identificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Paramilitar,No Identificado
92384,AS199300000015,Publicado,20001,VALLEDUPAR,CESAR,1993,0,0,71519,,20apr2015,,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,ATANQUEZ,Desconocida,,,,,Agente del Estado,No Identificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agente del Estado,No Identificado
92386,AS199400000006,Publicado,20001,VALLEDUPAR,CESAR,1995,6,16,73407,,27nov2017,Colombiana,H,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,GUATAPURI,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92387,AS199400000007,Publicado,20001,VALLEDUPAR,CESAR,1994,12,31,73408,,27nov2017,Colombiana,M,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,GUATAPURI,Retención/Ejecución,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92388,AS199400000008,Publicado,20001,VALLEDUPAR,CESAR,1994,0,0,73409,,20apr2015,,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,PONTON,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92390,AS199400000010,Publicado,20001,VALLEDUPAR,CESAR,1987,7,24,73411,,27nov2017,Colombiana,H,Sin Información,01jan1900,,,Indígena,Kankuamo,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,GUATAPURI,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92394,AS199500000006,Publicado,20001,VALLEDUPAR,CESAR,1995,0,0,75155,,20apr2015,,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,GUATAPURI,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92395,AS199500000007,Publicado,20001,VALLEDUPAR,CESAR,1995,0,0,75156,,20apr2015,,M,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,CHEMEZQUEMENA,Desconocida,,,,,Grupo Paramilitar,No Identificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Paramilitar,No Identificado
92396,AS199500000008,Publicado,20001,VALLEDUPAR,CESAR,1995,0,0,75157,,20apr2015,,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,ATANQUEZ,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
92397,AS199500000009,Publicado,20001,VALLEDUPAR,CESAR,1995,0,0,75158,,20apr2015,,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,RAMALITO,Desconocida,,,,,Grupo Paramilitar,No Identificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Paramilitar,No Identificado
92398,AS199500000010,Publicado,20001,VALLEDUPAR,CESAR,1995,0,0,75159,,20apr2015,,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,LOS HATICOS,Desconocida,,,,,Grupo Paramilitar,No Identificado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grupo Paramilitar,No Identificado
92405,AS199605230003,Publicado,20001,VALLEDUPAR,CESAR,1996,5,23,78183,,20apr2015,,H,Sin Información,01jan1900,,,Indígena,,,Sin Información,,Civil,,,,,,,,,,,,,,,VAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asesinatos Selectivos,,,SIERRA NEVADA DE SANTA MARTA,0,,,0,,,,,,,,,RIO SECO,Desconocida,,,,,Guerrilla,FARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,CASO SIMPLE,,1,,20apr2015,Arma de Fuego,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrilla,FARC
